timestamp_utc,ticker,mint,price_usd,session,source
2026-09-14T02:05:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.55599495692314,weekend,jupiter-price-v3
2026-09-14T02:05:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.3666069618131,weekend,jupiter-price-v3
2026-09-14T02:10:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.03557791792,weekend,jupiter-price-v3
2026-09-14T02:10:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,361.2855815910374,weekend,jupiter-price-v3
2026-09-14T02:10:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.5434514061799,weekend,jupiter-price-v3
2026-09-14T02:15:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.3662019830063,weekend,jupiter-price-v3
2026-09-14T02:15:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.62909167932276,weekend,jupiter-price-v3
2026-09-14T02:15:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,760.2806572703871,weekend,jupiter-price-v3
2026-09-14T02:20:01Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.32073598490152,weekend,jupiter-price-v3
2026-09-14T02:20:01Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.6073997615261,weekend,jupiter-price-v3
2026-09-14T02:20:01Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,762.147048703239,weekend,jupiter-price-v3
2026-09-14T02:25:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.99596588836545,weekend,jupiter-price-v3
2026-09-14T02:25:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.64973432804,weekend,jupiter-price-v3
2026-09-14T02:25:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,762.226809841625,weekend,jupiter-price-v3
